State,County,FIPS Code,Geographic Coordinates,Life Expectancy,Self-Reported Physical Health,Self-Reported Mental Health,Alcohol Abuse,Current Diabetes,Current Adult Asthma,Stroke,COPD,CHD,Cancer,High Blood Pressure ,Cholesterol Screening,Routine Doctor Visit,Colonoscopy,Mammogram,Older Men Preventive Screening,Older Women Preventive Screening,Dental Exams,Proximity to Nursing Homes,Medically Underserved Areas,Current Lack of Health Insurance,Proximity to hospitals ,Below Poverty,Unemployed,Low Income,No High School Diploma,Religious Organizations,Civic and Social Organizations,Aged 65 or Older,Aged 17 or Younger,Civilian with a Disability,Single-Parent Households,Minority,Speaks English Less than Well,Redlining,Multi-Unit Structures,Mobile Homes,Crowding,No Vehicle,Group Quarters,Housing Foreclosure Risk,Percent of Housing Units Built Between 1940-1969 as of 2015-2019,Flooding risk to roads,Lane miles per capita,Road Quality and Maintenance,Public Transit Performance,Bridge Quality and Maintenance,Walkability,Bikability,Residential Energy Cost Burden,EV Charging Stations,Modified Retail Food Environment Index,Indoor Plumbing,Percent of Household with no internet access,Percent of household with smartphone but no other device.,Housing Affordability (renters),Housing Affordability (owners),Public Library Locations,HUD Public Housing,Total vehicle miles traveled per capita,Passenger vehicle miles traveled per capita,Truck vehicle miles traveled per capita,Heavy Duty Vehicle vehicle miles traveled per capita,Proximity to Ports,Rail Crossings,Traffic Proximity and Volume,National Transportation Noise Map,Risk-Screening Environmental Indicators (RSEI) ,Air Tox Respiratory,Air Tox Neurological,Air Tox Liver,Air Tox Developmental,Air Tox Reproductive,Air Tox Kidney,Air Tox Immunological,Air Tox Thyroid,Air Tox Total Cancer Risk,Lead Paint: % housing units built before 1960,Superfund Sites,Brownfields,Stream Toxicity Risk-Screening Environmental Indicators (RSEI),NPL sites,Hazardous Waste Management Facilities (TSDFs) ,Facilities with Enforcement or Violation,TSCA Facilities ,Risk Management Plan Facilities,Chemical Manufacturers,Metal Recyclers,Annual average PM2.5 concentrations,NO2 concentration,Ozone concentration,Parks and Greenspace,Impermeable Surfaces,Forest Land Cover,Increased PM2.5 mortality - CVD (ages 65+),Increase in childhood asthma incidence,Expected Annual Loss - Agriculture Value,Expected Annual Loss - Building Value,Expected Annual Loss - Population Equivalence ,Methane Emissions,Days with maximum temperature above 35C,Days with maximum temperature above 40C,Frost Days,Maximum of maximum temperatures,Mean temperature,Urban Heat Island Extreme Heat Days,Consecutive Dry Days,Wildfire - Annualized Frequency,Surface PM2.5,Snowfall,Standardized Precip Index,Total Precipitation,Riverine Flooding - Annualized Frequency,Tornado - Annualized Frequency
MI,Wayne,26163501100,"+42.4128315,-082.9601612",75.7,22.4,21.7,14.5,18.9,16.3,6.2,11.7,8.4,5,48.2,34.3,83.7,58.5,81.6,23,22.7,47,3.557693567,2,17,5.21,0.9878,0.9837,0.9726,0.8117,1.709986,0,0.113,0.8975,0.8395,0.9828,0.9692,0,1,0.4392,0,0,0.9433,0.5476,32.6,59.96,1.12,0,76.98,6.9,,41,38,9,0.155710691,11,0.995863029,38.9,18.1,270,100,0.532370927,,30.59,29.5,0.18,0.91,,0,256.8342642,52.8710899,2620,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,92.53712515,,27.72175598,,0.103318183,0.886861773,2.362070756,0.074865228,0.278327397,0.417770096,0.168797353,8.3,4.31,39.89,0,63.5,0,-0.00032,-0.0000882,0,18051.58702,37150.37029,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.00059288
MI,Wayne,26163501200,"+42.4114379,-082.9513090",74.1,23.1,22.8,14.4,18.9,17,6.3,12.3,8.3,4.8,46.5,33.3,83.5,56.7,81.4,23.3,22,44.7,3.984212726,2,18.3,4.3,0.9874,0.9957,0.9821,0.831,0.6176652,0,0.25,0.9467,0.9697,0.9257,0.9918,0,1,0.6654,0,0.6658,0.934,0,31.9,56.58,1.12,0,75.15,6.9,,51,44,10,0.556624752,8,1.855473007,45.3,14.7,95,0,0.891578589,,71.53,67.98,0.59,2.95,,0,2904.298579,53.3608208,1500,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,94.66993187,,25.20034654,,0.106716417,0.86257208,2.445386916,,0.28423659,0.212750892,0.069218896,8.296,4.168,39.92,0,63.1,0,-0.00033,-0.0000789,0,9881.256006,19398.68124,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000533619
MI,Wayne,26163501300,"+42.4033690,-082.9505462",75.4,22.8,22.2,14.2,18.8,16.7,6.3,12,8.4,5,48,34.3,83.7,58.1,81.7,22.9,21.8,46.3,3.403819656,2,17.2,4.73,0.9808,0.9888,0.9574,0.8175,0.9096422,0.3032141,0.2771,0.9095,0.9597,0.9474,0.984,0,2,0.2956,0,0.5553,0.8678,0.44,96.7,56.11,1.12,0,93.33,6.9,,51,59,9,0.759398167,5,1.953571294,36.7,12.1,195,45,0.815346035,,39.71,37.92,0.33,1.46,,0,3066.87277,50.9126091,2400,0.3,0.04,0.02,0.06,0.08,0.02,0.03,0.003,30,89.93397027,,24.50461349,,0.097474305,0.75309472,3.46281239,,0.4227177,0.422929024,0.175425015,8.3,4.3,39.9,1,65.3,0,-0.00031,-0.000102,0,19040.19039,37876.44951,7.79527E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.00059286
MI,Wayne,26163501400,"+42.4091561,-082.9385202",73.3,17.2,17.1,15.8,15.2,14.4,4.7,8.7,6.7,5.4,42,31.9,84.1,64.5,82.6,29.3,27,59.7,4.062934501,2,12.2,3.14,0.875,0.9458,0.7715,0.5116,1.689189,0.2815315,0.2657,0.8303,0.5292,0.9099,0.9057,0,1,0,0,0,0.6479,0.5022,155.4,47.18,1.12,0,115.04,6.9,,68,51,7,1.174591435,16,2.93537824,23.9,6,165,60,1.276511788,,41.47,39.83,0.3,1.33,,0,1134.494921,51.657341,3680,0.3,0.04,0.02,0.06,0.08,0.02,0.03,0.003,30,92.59027733,,18.20422488,,0.108104955,0.600400231,2.62428645,,0.341984095,0.042157005,,8.533,4.098,39.84,0,62.3,0,-0.00025,-0.0000352,0,23833.92324,38581.13662,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.00059772
MI,Wayne,26163501500,"+42.4183457,-082.9264931",70.9,21.5,20.7,14.9,17,15.5,5.6,11.5,8.3,5.4,46.1,34.2,82.8,58.2,80.4,25.6,22.5,49.7,4.700077281,1,16,1.38,0.9719,0.7652,0.931,0.6662,0.6248698,0,0.0847,0.991,0.6823,0.9951,0.9122,0.2767,1,0.2312,0,0.6373,0.7996,0.7313,89.4,82.82,1.42,0,148.14,6.2,,39,41,8,1.369448231,15,3.543175472,30.1,18.2,185,140,1.496952891,,38.99,37.41,0.33,1.25,,0,2536.613956,54.8995514,4280,0.3,0.03,0.02,0.07,0.08,0.02,0.03,0.003,30,91.50505835,,9.511306524,,0.129613008,0.552015731,1.94048242,,0.306086965,,,8.467,4.089,39.8,1,56,0,-0.00024,-0.0000742,0,22378.12484,40634.63894,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000640662
MI,Wayne,26163501600,"+42.4129132,-082.9207524",71.6,20,19.6,16.3,15.6,14.9,5,10.8,7.7,5.7,43.3,34.1,82.1,60.9,79.2,28.3,26,54.5,4.338692885,1,14.3,1.45,0.929,0.9581,0.8959,0.739,0.4852014,0,0.1487,0.7067,0.8136,0.9495,0.8615,0,3,0.536,0.6069,0.2418,0.9087,0,29.6,71.71,1.48,0,171.49,5.33,,52,50,8,1.759328212,13,3.800340261,32.8,12.7,105,50,1.570818552,,21.58,21.25,0.19,0.13,,0,1466.810433,50.522789,2330,0.3,0.03,0.02,0.06,0.07,0.02,0.03,0.003,20,95.04385883,,5.780008123,,0.119783477,0.470755845,2.146617009,,0.386887078,,,8.7,4.162,39.98,1,59.9,0,-0.00029,-0.000162,0,16995.58873,19812.76846,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,1.19638E-06,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.00059069
MI,Wayne,26163501700,"+42.4042423,-082.9212936",,23.1,20.4,14.6,18.2,15.1,6.8,13.7,11,7,47.4,37.2,82.5,57,77.8,26.7,21.1,49.2,3.524722491,1,17,2.37,0.9277,0.8375,0.8905,0.8793,2.321263,0,0.8423,0.3759,0.9165,0.8851,0.7991,0.4116,2,0.5945,0.4282,0,0.904,0.9541,28.4,57.09,1.16,0,127.03,5.88,,,,10,1.807338854,26,3.635635798,51.8,8.3,90,10,1.488963677,,21.94,21.65,0.17,0.12,,0,753.3774179,56.2214508,2230,0.3,0.03,0.02,0.06,0.07,0.02,0.03,0.003,20,93.17017837,,7.260294107,,0.106845092,0.284422239,2.423792243,,0.364555897,,,8.7,4.205,39.93,1,60.4,0,-0.00022,-0.0000864,0.133050826,17321.50192,23378.11608,7.60168E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000588203
MI,Wayne,26163501800,"+42.3983391,-082.9316723",73.5,14.6,15,17.1,12.8,13.2,3.9,7.5,6,5.9,39.5,32,83.5,68.2,81.6,32.9,29.7,66.5,3.075928271,2,10.3,2.85,0.6224,0.921,0.5946,0.2705,0.7942812,0.1985703,0.3392,0.6187,0.8679,0.8576,0.8409,0,2,0.2312,0.4524,0,0.7307,0.5476,29.1,48.25,1.12,0,209.99,6.15,,54,62,6,1.571890555,31,3.042320192,18.7,9.1,60,110,1.204230409,,10.97,10.83,0.09,0.06,,0,797.0477641,53.4411697,3270,0.3,0.03,0.02,0.06,0.07,0.02,0.03,0.003,20,91.04785081,,12.93546313,,0.098512012,0.43599879,3.348253295,,0.291159994,0.115009517,,8.633,4.259,39.95,1,57.9,0,-0.00021,-0.0000442,0,28370.01125,44049.42085,5.03721E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000619523
MI,Wayne,26163501900,"+42.3952603,-082.9401000",72,23.7,23.3,14.3,18.9,16.8,6.2,12.3,8.3,4.7,47.2,33.7,83.1,55.3,81.4,21.7,21.2,43.9,2.856918865,2,18.1,3.3,0.9635,0.9487,0.9594,0.7659,1.284109,0,0.0847,0.9669,0.5154,0.9643,0.9586,0.2767,2,0.3792,0,0.8175,0.8812,0.6536,33,46.11,1.12,0,203.29,6.15,,49,57,10,1.290054333,17,2.457584381,28.2,7.3,150,85,0.907756433,,4.6,4.5,0.06,0.04,,0,512.6184578,53.7956696,1750,0.3,0.04,0.02,0.06,0.07,0.02,0.03,0.003,20,94.67251082,,16.92121792,,0.09361103,0.71308889,4.348045058,,0.508577951,0.327232212,0.033743402,8.549,4.274,39.92,0,62.8,0,-0.0003,-0.0000625,0,14785.46926,30296.54189,3.61818E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000533619
MI,Wayne,26163502000,"+42.3932938,-082.9469658",67.9,18.8,19.5,15.2,15.8,15.5,4.9,9.3,6.7,4.7,42.8,31,83.7,61.1,81.9,24.8,24.9,53.3,2.903643608,2,14.4,3.86,0.8943,0.8842,0.9306,0.4895,0.4366812,0,0.0604,0.9581,0.5292,0.9869,0.9556,0,2,0.3048,0,0.498,0.8716,0.44,32.3,33.37,1.31,0,221.99,6.15,,52,53,8,1.119834459,12,1.960807955,22.1,9.3,55,30,0.6399521,,12.32,12.15,0.1,0.07,,0,747.2917379,53.6008301,1280,0.3,0.04,0.02,0.06,0.07,0.02,0.03,0.003,30,90.9675445,,19.48579674,,0.089782876,0.850912405,4.907132435,,0.570860281,0.684378737,0.113228891,8.433,4.354,39.96,0,59.5,0,-0.00029,-0.000113,0,11481.16419,23303.12457,3.18569E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000548496
MI,Wayne,26163503100,"+42.4461391,-082.9778891",75.2,19.9,18.9,14.9,17.7,15,5.7,10.4,8,5.7,46.4,34,84.4,62.1,81.1,26.1,23.8,53.6,1.817834387,2,14.8,8.09,0.7865,0.8518,0.9212,0.6303,0.9950249,0,0.2828,0.8045,0.6766,0.9978,0.9382,0.2381,3,0,0.5583,0.5281,0.7307,0.8846,31.8,86.31,1.13,0,162.24,5.33,,54,53,9,1.400905997,6,1.379006851,24.5,4.5,55,50,0.877361755,,20.89,20.53,0.27,0.1,,0,1631.000394,52.1407814,6980,0.3,0.04,0.02,0.07,0.08,0.02,0.04,0.003,30,94.87551108,,23.46758999,,0.126199744,1.860732583,7.4583191,0.820844038,1.093209382,2.037861737,1.189450324,8.2,4.341,39.96,2,64.7,0,-0.00028,-0.000174,0,18794.63444,30069.44949,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000547563
MI,Wayne,26163503200,"+42.4454982,-082.9953169",72,20.5,21.9,15.8,15.4,16,4.9,10.3,6.6,4.3,43.1,30.9,82.3,57.5,80.5,24.4,23.1,48.2,2.082832797,2,17,9.12,0.9094,0.9819,0.9293,0.6926,0.8159935,0,0.0384,0.9259,0.2769,0.9972,0.9164,0,3,0,0,0,0.7051,0,31.4,89.45,1.13,0,191.1,5.3,,50,48,11,1.035114412,15,1.278998065,31.8,9,110,20,0.610730378,,19.33,18.94,0.23,0.15,,0,1099.637908,53.6833916,11400,0.3,0.04,0.03,0.07,0.09,0.02,0.04,0.003,30,96.93245895,,22.8965247,,0.109341038,3.799360614,10.67817559,0.964055926,2.415689714,2.265996089,2.959385506,8.3,4.376,39.97,0,63.8,0,-0.00022,-0.000139,0,19154.96678,37673.32744,7.73507E+11,9.464799754,2.287111682,-36.00537714,3.665374345,3.741883988,18,-0.085960283,0,-2.565281607,-0.150279991,43.70552257,7.626177543,0,0.000597538
MI,Wayne,26163503300,"+42.4383158,-082.9950446",68.4,18.9,20,15.8,15.3,15.4,4.8,9.3,6.4,4.6,42.5,30.9,83.1,60.7,81.6,26,24.1,52.5,1.38355267,2,15.4,9.4,0.8535,0.99,0.8817,0.6751,0.3011141,0,0.0487,0.4558,0.7456,0.9734,0.9705,0,2,0.2852,0.436,0.4495,0.771,0,33.2,87.19,1.13,0,149.51,6.9,,43,43,8,0.457578814,12,0.962253759,37.3,7,170,40,0.343545271,,8.04,7.89,0.08,0.07,,0,468.2071832,50.4365311,9070,0.3,0.04,0.03,0.07,0.09,0.02,0.04,0.003,30,95.87175955,,25.18407033,,0.104819225,2.682374687,9.679638354,0.905723516,1.989848702,1.597430074,2.853528278,8.167,4.378,40,2,61.8,0,-0.00031,-0.0000843,0,18129.23314,42649.21871,7.76919E+11,9.434068286,2.277964633,-36.00282721,3.666388608,3.741755169,18,-0.088599454,0,-2.568983452,-0.150371775,43.76073407,7.624040773,0,0.000601032
MI,Wayne,26163503400,"+42.4389974,-082.9801546",72,19.6,19.9,15.3,16.5,14.8,5,9.9,7.2,4.6,43.1,32.7,82.5,59.1,80.3,24.5,25.4,50.8,1.399483874,2,15.8,7.87,0.8655,0.9424,0.8938,0.5792,0.8278146,0,0.1327,0.4336,0.8736,0.9317,0.9742,0.5866,2,0.6418,0.5312,0.3601,0.9297,0,33.3,72.45,1.13,0,142.76,6.9,,66,67,11,0.659752424,11,1.15757475,48.9,12.9,55,20,0.708645741,,32.78,32.05,0.56,0.16,,0,1438.501549,53.4511185,2570,0.3,0.04,0.02,0.07,0.09,0.02,0.04,0.003,30,92.21679013,,25.72268323,,0.117624245,1.854935638,7.090390001,0.800189786,1.175522817,0.976317768,0.799841983,8.2,4.302,40,0,68.5,0,-0.00028,-0.00006,0,8741.534093,15388.17162,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000533619
MI,Wayne,26163503500,"+42.4312541,-082.9922641",72,18.1,19.5,16.3,15.2,15.1,4.7,9.2,6.4,4.6,43.4,31.4,82.9,61.5,81.7,25,24.7,52.6,1.245958593,2,15.6,8.84,0.9203,0.9837,0.9209,0.7321,1.703578,0,0.1714,0.8805,0.7202,0.9854,0.9777,0,2,0.6234,0.4247,0.4495,0.9181,0,34.2,72.86,1.13,0,137.27,6.9,,49,46,10,0.120447277,8,0.761706409,42.6,12.9,110,35,0.261119955,,18.47,18.05,0.28,0.14,,0,1507.751296,48.6752014,4660,0.3,0.04,0.02,0.07,0.08,0.02,0.04,0.003,30,91.95626501,,26.37661609,,0.105003124,1.971024557,8.100689355,0.791946073,1.429509083,1.465043538,2.546435504,8.138,4.353,40.02,2,63.4,0,-0.00033,-0.000165,0,20724.11841,39183.89481,7.93133E+11,9.288022495,2.234494923,-35.99070911,3.671208708,3.74114298,18,-0.101141641,0,-2.586575806,-0.150807958,44.02311682,7.613886155,0,0.00064228
MI,Wayne,26163503600,"+42.4249818,-082.9967805",70.9,17,17.8,16.5,14.7,14.1,4.5,8.5,6.4,4.8,42.2,31.9,82.9,62.8,81.4,28,27.6,57,1.533424184,2,14.1,9.21,0.7479,0.9673,0.678,0.6751,0,0,0.1759,0.5903,0.665,0.9358,0.9854,0.5153,2,0.4772,0.6584,0.4495,0.6641,0.6536,33.2,67.15,1.14,0,192.49,6.9,,46,42,7,,20,0.627752823,30.1,14.1,30,20,0.16391952,,11.82,11.53,0.17,0.12,,0,752.8600848,50.9706688,2010,0.3,0.04,0.02,0.07,0.08,0.02,0.04,0.003,30,87.3792197,,26.46975732,,0.095291436,2.023642571,7.64603579,0.804029368,1.537348611,2.640574157,3.253166097,8.067,4.443,39.99,0,64.4,0,-0.00029,-0.000142,0,9101.163349,19174.44348,7.52412E+11,9.654774571,2.343656621,-36.02114022,3.659104409,3.742680317,18,-0.06964554,0,-2.54239766,-0.149712608,43.36421788,7.639386563,0,0.000533619
MI,Wayne,26163503900,"+42.4134536,-082.9873463",,20,19.1,15,18.2,15.3,5.8,10.3,7.8,5.4,45.9,33.2,84.4,63,82.2,24.5,24,52.5,2.152424292,1,14.9,8.18,0.7814,0.9447,0.9138,0.598,1.642036,0,0.5877,0.2862,0.9726,0.8983,0.9716,0,2,0.3915,0.436,0.513,0.941,0.5022,33.6,58.39,1.24,0,104.28,6.9,,40,56,10,,7,0.172206002,20.7,6.4,75,15,0.031030476,,25.69,25.14,0.45,0.1,,0,984.8102329,50.6977005,1070,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,90.91213142,,27.52305412,,0.091939359,1.580694758,4.275079966,0.464608485,1.103575281,1.848513603,1.802999431,8.267,4.531,39.93,0,63.4,0,-0.00031,-0.000166,0,12880.11251,22239.00257,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000560152
MI,Wayne,26163504000,"+42.4169793,-082.9776759",72,20.1,20.1,15.3,17.2,15.6,5.6,10.5,7.6,5.1,46.2,33.2,83.6,60.3,81.3,24.1,23.7,50.3,2.418076617,1,16.2,7.07,0.8825,0.9412,0.9606,0.7086,1.523229,0,0.3862,0.8303,0.6766,0.9759,0.9659,0.1777,2,0,0.5741,0.2179,0.9392,0.7313,33.7,80.94,1.23,0,187.9,6.9,,28,43,11,,20,0.244515642,29.4,13.4,75,20,0.120725154,,11.96,11.92,0.03,0.01,,0,191.6824198,49.9220886,677,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,91.13716709,,28.38007402,,0.098742099,1.11345135,3.654396594,0.278748257,0.868347315,0.775386671,0.724159794,8.2,4.332,40.05,0,57.1,0,-0.00031,-0.000135,0,6699.389588,14593.556,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000533619
MI,Wayne,26163504100,"+42.4153882,-082.9679696",67,21.2,20.8,14.8,18.1,16,5.9,11,7.7,5.1,48.2,34.3,83.7,58.7,82,24.2,22.4,48.9,3.170889828,1,16.5,6,0.9686,0.9858,0.9335,0.793,1.492537,0.7462687,0.2551,0.8345,0.9633,0.957,0.9967,0,1,0.5726,0,0.7362,0.9318,0,33.9,65.9,1.28,0,138.42,6.9,,42,44,11,0.011646888,13,0.420462195,40.4,20.2,85,25,0.367838861,,21.44,21.4,0.03,0.01,,0,320.7325096,55.5987015,1240,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,87.03330285,,28.87677901,,0.103032209,0.972556141,2.674185753,0.135130051,0.38103786,0.504081238,0.258260146,8.233,4.342,40.03,1,60.6,0,-0.00033,-0.0000982,0,8474.859794,17222.39381,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000533619
MI,Wayne,26163504200,"+42.4081498,-082.9717558",71,23,21.4,13.8,20.1,16.5,6.7,12.4,8.9,5.3,49.6,35.3,84.1,59,81.6,22.4,21.8,45.9,2.764321956,1,17.7,6.63,0.9889,0.4859,0.8891,0.8278,1.088139,0,0.2938,0.8805,0.9537,0.649,0.9556,0,2,0.4192,0,0.9333,0.8726,0.7097,33.9,51.2,1.3,0,73.84,6.9,,42,48,10,0.027981044,15,0.257537593,32.9,18,90,45,0.137274536,,56.89,54.55,0.39,1.95,,0,571.5109322,52.2438812,1480,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,89.36352657,,30.08729467,,0.094483523,0.835672824,3.129208933,0.065437777,0.464612548,0.734995286,0.49872193,8.267,4.333,40.06,0,61.1,0,-0.00033,-0.0000854,0,11649.89382,23962.41742,8.40384E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000563051
MI,Wayne,26163504300,"+42.4055763,-082.9803156",71.3,22.4,20.8,14.1,19.6,16.1,6.6,12.2,8.9,5.5,49.6,35.7,84,59.7,80.8,23,23,47.7,2.511803937,1,17.1,7.66,0.953,0.9646,0.9542,0.8875,1.815706,1.361779,0.544,0.5681,0.9765,0.8769,0.9607,0,2,0.5328,0,0,0.9322,0.7757,34.1,54.1,1.3,0,77.29,6.9,,28,41,11,0.056982456,17,0.07733209,34.5,8.5,95,45,0.057453212,,47.91,45.8,0.35,1.77,,0,1555.588785,53.6770096,1280,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,92.74987509,,29.4872028,,0.08891583,1.548840352,3.750717683,0.201833905,0.785859058,1.180577327,0.980459332,8.433,4.433,40.06,1,60.3,0,-0.00032,-0.0000865,0,12687.09456,26576.93278,8.3341E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,0,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000555229
MI,Wayne,26163504400,"+42.4030542,-082.9892425",69.8,22.4,20.2,14,20,15.8,6.6,11.8,9,5.7,49.8,35.8,84.5,60.9,81.6,22.7,22.6,49.1,2.465425014,1,16.5,8.72,0.9686,0.9571,0.9275,0.7911,1.365188,0,0.3919,0.532,0.9904,0.9552,0.9765,0,2,0.488,0,0.2699,0.9076,0,34.7,58.7,1.3,0,134.93,6.9,,29,54,11,0.06904538,7,0.068506804,21.6,20.8,50,60,,,59.39,56.99,0.58,1.82,,0,2915.7799,49.7908897,914,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.003,30,90.87657059,,28.46440107,,0.084193972,2.297648545,4.477964705,0.442299851,1.368535299,2.590727925,1.770568392,8.4,4.554,39.96,2,59.1,0,-0.00031,-0.0000484,0,9798.208921,19752.12813,7.44124E+11,8.862463951,2.107829809,-35.95539856,3.685253859,3.73935914,18,-0.137687949,1.70075E-07,-2.637837648,-0.152078941,44.7876662,7.584296912,0,0.000558276
MI,Wayne,26163504700,"+42.3941500,-083.0172716",72.3,24,20.2,13.1,22.4,16.1,8,13.5,11,6.6,52.3,37.5,85.1,60.4,79.8,23.1,21.8,46.7,5.629275909,1,17.8,,0.9663,0.9861,0.9684,0.9154,6.527415,0,0.704,0.4036,0.9887,0.8348,0.9802,0,3,0.4392,0.4524,0.319,0.9562,0,34.6,49.24,1.3,0.01,120.73,6.9,,13,47,13,0.241614512,8,0.705335752,43.4,17.7,95,30,0.413343515,,210.25,199.03,2.44,8.78,,0,1232.905584,,1030,0.3,0.04,0.03,0.07,0.09,0.02,0.03,0.004,30,90.88222306,,30.85983113,,0.071078529,3.56247336,7.555903503,1.967246993,1.870616101,6.81592679,4.522807662,8.367,4.928,40.01,1,60.9,0,-0.00033,-0.000128,0,12029.37401,20767.64782,9.18698E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,17.66666667,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.0006028
MI,Wayne,26163504800,"+42.4089695,-083.0133701",65.9,23.8,20.2,13.8,21.7,15.9,7.2,13.5,10.3,6.1,51.9,37.8,84.2,58.9,80.1,23.1,22.9,46.9,2.725892803,1,17.7,,0.8993,0.9921,0.9333,0.9447,2.55102,1.27551,0.185,0.3828,0.9347,0.9292,0.9967,0,3,0,0,0,0.9547,0,35.7,50.6,2.41,0,140.59,6.9,,26,37,10,,9,0.706597875,43.5,13,55,10,0.273029694,,41.31,39.23,0.92,1.17,,3,929.8052729,,1320,0.3,0.04,0.03,0.07,0.09,0.02,0.04,0.003,30,87.30032852,,26.32941813,,0.076781095,2.988170763,6.093702316,1.423262464,2.242732859,7.135530785,4.7840084,8.256,4.8,40,3,62.9,0,-0.00033,-0.000161,0,8134.923346,7848.233441,5.88893E+11,11.12818843,2.782209992,-36.14339616,3.610475803,3.748856516,17.66666667,0.056888959,4.76303E-07,-2.36491348,-0.145312076,40.71711403,7.741833574,0,0.000843184
MI,Wayne,26163504900,"+42.4263378,-083.0129968",70.4,20.6,19.5,14.9,18.3,15.5,5.9,10.9,8,5.6,47.5,34.5,84.1,62.1,81.8,24.4,24.4,51.6,1.824814251,2,15.7,,0.8458,0.9892,0.8632,0.8098,0.8581236,0,0.1286,0.8867,0.7939,0.9661,0.9365,0,3,0.5093,0,0.4325,0.9028,0,31.7,73.27,2.53,0,220.33,6.9,,25,41,8,,25,0.850931947,42.7,8.9,185,65,0.143237361,,15.72,15.09,0.27,0.37,,0,1135.160284,,6250,0.3,0.04,0.03,0.08,0.09,0.02,0.04,0.003,30,93.75852977,,24.16228419,,0.090250608,2.790289108,8.877918042,1.285927562,2.546885291,5.61154447,5.513612461,8.133,4.594,39.95,1,40.9,0,-0.00031,-0.0000884,0,16450.47325,34632.40826,5.83564E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,17.66666667,0.061017025,3.54436E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000724736
